EMPLOYEECODE,applied_day_of_week,applied_month,LVREASON,ADNLINFO,HALFDAY,LEAVECODE,leave_days,ELBALANCE,HPLBALANCE,total_past_leaves,approval_status
HQ03344,5.0,7.0,NOT WELL,NONE,NO,CMC,2,109.0,29.0,307,1
HQ03344,4.0,12.0,PERSONAL WORK,NONE,NO,EL,1,102.0,1.0,307,1
HQ03344,6.0,9.0,DOMESTIC WORK,NONE,NO,EL,2,288.0,115.0,307,1
HQ03344,5.0,4.0,NOT FELLING WELL,NONE,NO,CMC,2,300.0,141.0,307,1
HQ03344,5.0,6.0,SICKNESS,NONE,NO,CMC,2,103.0,27.0,307,1
HQ03344,6.0,4.0,PERSONAL,NONE,NO,EL,2,115.0,11.0,307,0
HQ03344,5.0,1.0,PERSONAL WORK,NONE,NO,EL,1,266.0,107.0,307,1
HQ03344,6.0,6.0,NOT WELL,NONE,NO,CMC,2,109.0,33.0,307,1
HQ03344,5.0,1.0,DOMESTIC WORK,NONE,NO,EL,3,263.0,107.0,307,1
HQ03344,5.0,7.0,NOT WELL,NONE,NO,EL,1,314.0,147.0,307,0
HQ03344,4.0,9.0,VISIT TO KUMBAKONAM,NONE,NO,EL,2,313.0,145.0,307,1
HQ03344,5.0,7.0,MEDICAL CHECK UP FOR WIFE,NONE,NO,EL,1,315.0,147.0,307,0
HQ03344,2.0,4.0,MEDICAL GROUNDS,NONE,NO,CMC,2,107.0,67.0,307,1
HQ03344,3.0,5.0,DOMESTIC WORK,NONE,NO,EL,2,311.0,135.0,307,1
HQ03344,2.0,4.0,DOMESTIC WORK,NONE,NO,EL,2,105.0,67.0,307,1
HQ03344,3.0,5.0,DOMESTIC WORK,NONE,NO,EL,2,309.0,135.0,307,1
HQ03344,3.0,3.0,NTO WELL,NONE,NO,CMC,5,111.0,31.0,307,1
HQ03344,5.0,7.0,NOT WELL,NONE,NO,EL,1,297.0,137.0,307,1
HQ03344,5.0,7.0,WIFE MEDICAL CHECK UP,NONE,NO,EL,1,296.0,137.0,307,1
HQ03344,2.0,10.0,DOMESTIC WORK,NONE,NO,EL,2,310.0,145.0,307,1
HQ03344,2.0,10.0,DOMESTIC WORK,NONE,NO,EL,1,312.0,145.0,307,1
HQ03344,3.0,10.0,LTC TO HT,NONE,NO,EL,2,145.0,33.0,307,1
HQ03344,4.0,3.0,DOMESTIC WORK,NONE,NO,EL,2,293.0,155.0,307,1
HQ03344,6.0,6.0,PERSONAL WORK,NONE,NO,EL,3,95.0,27.0,307,1
HQ03344,6.0,6.0,PERSONAL WORK,NONE,NO,EL,1,94.0,27.0,307,1
HQ03344,3.0,4.0,MEDICAL GROUNDS,NONE,NO,CMC,2,117.0,11.0,307,1
HQ03344,6.0,12.0,NOT WELL,NONE,NO,CMC,2,308.0,193.0,307,1
HQ03344,6.0,12.0,DOMESTIC WORK,NONE,NO,EL,2,306.0,193.0,307,1
HQ03344,6.0,12.0,TAKE CARE OF FATHER,NONE,NO,EL,3,303.0,193.0,307,1
HQ03344,7.0,3.0,NOT WELL,NONE,NO,CMC,2,314.0,179.0,307,1
HQ03344,2.0,5.0,NOT WELL,NONE,NO,EL,2,313.0,203.0,307,1
HQ03344,7.0,3.0,NOT WELL,NONE,NO,CMC,2,314.0,175.0,307,1
HQ03344,2.0,5.0,FATHER EXPIRED,NONE,NO,EL,8,305.0,203.0,307,1
HQ03344,7.0,3.0,DOMESTIC WORK,NONE,NO,EL,2,312.0,175.0,307,1
HQ03344,2.0,5.0,FATHER DEATH CEREMONY,NONE,NO,EL,2,303.0,203.0,307,1
HQ03344,3.0,9.0,DOMESTIC WORK,NONE,NO,EL,3,104.0,31.0,307,1
HQ03344,2.0,1.0,PERSONAL WORK,NONE,NO,EL,2,237.0,95.0,307,1
HQ03344,2.0,12.0,NOT WELL,NONE,NO,CMC,2,313.0,185.0,307,1
HQ03344,4.0,1.0,CHILDREN'S SCHOOL ADMISSION,NONE,NO,EL,3,111.0,67.0,307,1
HQ03344,2.0,12.0,NOT WELL,NONE,NO,CMC,2,313.0,181.0,307,1
HQ03344,4.0,1.0,UNCLE'S HOSPITALISATION,NONE,NO,EL,3,108.0,67.0,307,1
HQ03344,2.0,12.0,NOT WELL,NONE,NO,CMC,2,313.0,177.0,307,1
HQ03344,4.0,1.0,DOMESTIC WORK,NONE,NO,EL,1,107.0,59.0,307,1
HQ03344,2.0,9.0,NOT WELL,NONE,NO,CMC,2,305.0,143.0,307,1
HQ03344,2.0,12.0,SISTERS SONS MARRIAGE,NONE,NO,EL,2,311.0,177.0,307,1
HQ03344,4.0,1.0,NOT WELL,NONE,NO,CMC,4,108.0,59.0,307,1
HQ03344,2.0,10.0,RELATIVE EXPIRED,NONE,NO,EL,1,314.0,155.0,307,1
HQ03344,2.0,12.0,LTC TO HT,NONE,NO,EL,2,309.0,173.0,307,1
HQ03344,4.0,1.0,TOOTH ACHE,NONE,NO,EL,2,105.0,59.0,307,1
HQ03344,4.0,1.0,PERSONAL WORK,NONE,NO,EL,1,111.0,37.0,307,1
HQ03344,2.0,12.0,NOT WELL,NONE,NO,CMC,2,311.0,173.0,307,1
HQ03344,6.0,10.0,PERSONAL WORK,NONE,NO,EL,3,101.0,31.0,307,1
HQ03344,4.0,1.0,DOMESTIC,NONE,NO,EL,3,102.0,59.0,307,1
HQ03344,4.0,1.0,SHIFTING OF HOUSE,NONE,NO,EL,4,98.0,59.0,307,1
HQ03344,4.0,1.0,NOT WELL,NONE,NO,CMC,6,98.0,47.0,307,1
HQ03344,6.0,1.0,DOMESTIC WORK,NONE,NO,EL,2,313.0,195.0,307,1
HQ03344,4.0,6.0,NOT WELL,NONE,NO,CMC,2,299.0,129.0,307,1
HQ03344,6.0,7.0,DOMESTIC WORK,NONE,NO,EL,2,300.0,123.0,307,1
HQ03344,6.0,1.0,FATHERS MEDICAL CHECK UP,NONE,NO,EL,3,310.0,195.0,307,1
HQ03344,6.0,1.0,DOMESTIC WORK,NONE,NO,EL,2,308.0,195.0,307,1
HQ03344,3.0,11.0,NOT FEELING WELL,NONE,NO,CMC,2,267.0,107.0,307,1
HQ03344,6.0,1.0,TAKE CARE OF FATHER,NONE,NO,EL,2,306.0,195.0,307,1
HQ03344,6.0,1.0,DOMETIC WORK,NONE,NO,EL,2,304.0,195.0,307,1
HQ03344,3.0,4.0,PERSONAL,NONE,NO,EL,3,155.0,39.0,307,1
HQ03344,5.0,12.0,MEDICAL GROUNDS,NONE,NO,CMC,3,106.0,1.0,307,1
HQ03344,6.0,5.0,DOMESTIC,NONE,NO,EL,2,100.0,31.0,307,1
HQ03344,5.0,8.0,DOMESTIC WORK,NONE,NO,EL,2,313.0,189.0,307,1
HQ03344,2.0,6.0,NOT WELL,NONE,NO,CMC,2,312.0,171.0,307,1
HQ03344,6.0,8.0,DOMESTIC WORK,NONE,NO,EL,2,306.0,157.0,307,1
HQ03344,6.0,6.0,LTC,NONE,NO,EL,1,96.0,31.0,307,1
HQ03344,7.0,7.0,MEDICAL,NONE,NO,CMC,2,152.0,35.0,307,1
HQ03344,5.0,2.0,PERSONAL WORK,NONE,NO,EL,2,313.0,133.0,307,1
HQ03344,2.0,6.0,NOT WELL,NONE,NO,CMC,2,312.0,167.0,307,1
HQ03344,6.0,8.0,NOT WELL,NONE,NO,CMC,2,313.0,161.0,307,1
HQ03344,6.0,8.0,DOMESTIC WORK,NONE,NO,EL,2,311.0,161.0,307,1
HQ03344,2.0,9.0,DOMESTIC WORK,NONE,NO,EL,2,309.0,147.0,307,1
HQ03344,3.0,5.0,PERSONAL,NONE,NO,EL,3,100.0,27.0,307,1
HQ03344,3.0,5.0,PERSONAL,NONE,NO,EL,2,98.0,27.0,307,1
HQ03344,6.0,10.0,LTC TO HT,NONE,NO,EL,2,313.0,189.0,307,0
HQ03344,5.0,3.0,DUE TO SICKNESS,NONE,NO,CMC,3,111.0,31.0,307,1
HQ03344,3.0,10.0,NOT WELL,NONE,NO,CMC,10,107.0,9.0,307,1
HQ03344,6.0,10.0,PERSONAL,NONE,NO,EL,2,122.0,17.0,307,1
HQ03344,5.0,4.0,MEDICAL,NONE,NO,CMC,2,252.0,101.0,307,1
HQ03344,4.0,11.0,SHOULDER PAIN,NONE,NO,CMC,3,313.0,201.0,307,1
HQ03344,3.0,1.0,PERSONAL,NONE,NO,EL,1,307.0,145.0,307,1
HQ03344,5.0,1.0,NOT WELL,NONE,NO,CMC,2,143.0,29.0,307,1
HQ03344,4.0,11.0,DOMESTIC WORK,NONE,NO,EL,3,310.0,201.0,307,1
HQ03344,3.0,1.0,DOMESTIC WORK,NONE,NO,EL,2,305.0,145.0,307,1
HQ03344,3.0,1.0,DOMESTIC WORK,NONE,NO,EL,2,303.0,145.0,307,1
HQ03344,3.0,1.0,URGENT PERSONAL WORK,NONE,NO,EL,1,302.0,145.0,307,1
HQ03344,5.0,2.0,DOMESTIC WORK,NONE,NO,EL,2,313.0,149.0,307,0
HQ03344,3.0,3.0,DOMESTIC WORK,NONE,NO,EL,2,299.0,117.0,307,1
HQ03344,5.0,2.0,NOT WELL,NONE,NO,CMC,2,0.0,153.0,307,0
HQ03344,5.0,2.0,DOMESTIC WORK,NONE,NO,EL,3,302.0,143.0,307,1
HQ03344,6.0,11.0,NOT WELL,NONE,NO,CMC,3,311.0,155.0,307,1
HQ03344,5.0,2.0,DOMESTIC WORK,NONE,NO,EL,2,315.0,149.0,307,0
HQ03344,6.0,11.0,NOT WELL,NONE,NO,CMC,2,311.0,151.0,307,1
HQ03344,4.0,2.0,PERSONAL,NONE,NO,EL,2,206.0,71.0,307,1
HQ03344,6.0,11.0,NOT WELL,NONE,NO,CMC,2,311.0,147.0,307,1
HQ03344,6.0,11.0,NOT WELL,NONE,NO,CMC,2,311.0,143.0,307,1
HQ03344,2.0,12.0,DOMESTIC,NONE,NO,EL,2,97.0,27.0,307,1
HQ03344,5.0,8.0,DOMESTIC WROK,NONE,NO,EL,2,310.0,139.0,307,1
HQ03344,5.0,8.0,PERSONAL WORK,NONE,NO,EL,2,312.0,139.0,307,1
HQ03344,4.0,5.0,DOMESTIC WORK,NONE,NO,EL,2,178.0,55.0,307,1
HQ03344,4.0,12.0,NOT WELL,NONE,NO,CMC,2,193.0,61.0,307,1
HQ03344,5.0,2.0,NOT WELL,NONE,NO,CMC,2,302.0,139.0,307,1
HQ03344,5.0,2.0,DOMESTIC WORK,NONE,NO,EL,2,300.0,139.0,307,1
HQ03344,5.0,2.0,DOEMSTIC WORK,NONE,NO,EL,2,298.0,139.0,307,1
HQ03344,2.0,12.0,NOT WELL,NONE,NO,CMC,5,301.0,125.0,307,1
HQ03344,2.0,12.0,DOMESTIC WORK,NONE,NO,EL,2,308.0,175.0,307,1
HQ03344,6.0,1.0,NOT WELL,NONE,NO,CMC,8,98.0,31.0,307,1
HQ03344,2.0,12.0,DOMESTIC WORK,NONE,NO,EL,2,306.0,175.0,307,1
HQ03344,3.0,8.0,DOMESTIC WORK,NONE,NO,EL,2,305.0,149.0,307,1
HQ03344,5.0,6.0,NOT WELL,NONE,NO,CMC,1,113.0,9.0,307,1
HQ03344,3.0,8.0,FATHERS EYE SUREGERY,NONE,NO,EL,2,303.0,149.0,307,1
HQ03344,5.0,6.0,PERSONAL,NONE,NO,EL,3,110.0,9.0,307,1
HQ03344,3.0,8.0,NOT WELL,NONE,NO,CMC,2,303.0,145.0,307,1
HQ03344,3.0,10.0,LTC TO API,NONE,NO,LE,10,209.0,81.0,307,1
HQ03344,6.0,3.0,UNDERWENT MEDICAL CHECK-UP,NONE,NO,EL,2,111.0,41.0,307,1
HQ03344,6.0,2.0,NOT WELL,NONE,NO,CMC,2,118.0,15.0,307,1
HQ03344,3.0,8.0,DOMESTIC WORK,NONE,NO,EL,2,307.0,149.0,307,1
HQ03344,6.0,12.0,DOMESTIC WORK,NONE,NO,EL,2,308.0,145.0,307,1
HQ03344,2.0,10.0,MEDICAL,NONE,NO,CMC,2,308.0,135.0,307,1
HQ03344,3.0,9.0,PERSONAL WORK,NONE,NO,EL,1,147.0,33.0,307,1
HQ03344,2.0,10.0,DOMESTIC WORK,NONE,NO,EL,2,308.0,139.0,307,1
HQ03344,6.0,5.0,FAHTER MEDICAL CHECKUP,NONE,NO,EL,2,309.0,149.0,307,1
HQ03344,6.0,7.0,SELF MEDICAL CHECK-UP,NONE,NO,EL,2,116.0,73.0,307,1
HQ03344,6.0,7.0,NOT FEELING WELL,NONE,NO,CMC,3,116.0,67.0,307,1
HQ03344,4.0,6.0,not well,NONE,NO,CMC,3,312.0,161.0,307,1
HQ03344,5.0,2.0,DOMESTIC WORK,NONE,NO,EL,3,152.0,39.0,307,1
HQ03344,3.0,10.0,DOMESTIC WORK,NONE,NO,EL,2,313.0,185.0,307,1
HQ03344,2.0,12.0,DOMESTIC WORK,NONE,NO,EL,2,312.0,175.0,307,1
HQ03344,2.0,12.0,FATHERS MEDICAL CHEKUP,NONE,NO,EL,2,310.0,175.0,307,1
HQ03344,4.0,4.0,DOMESTIC WORK,NONE,NO,EL,3,312.0,149.0,307,1
HQ03344,2.0,4.0,LTC TO API,NONE,NO,EL,2,310.0,149.0,307,1
HQ03344,3.0,4.0,MEDICALGROUNDS,NONE,NO,CMC,2,105.0,63.0,307,1
HQ03344,3.0,4.0,SICKNESS,NONE,NO,EL,2,103.0,63.0,307,1
HQ03344,6.0,3.0,DOMESTIC WORK,NONE,NO,EL,2,311.0,149.0,307,1
HQ03344,2.0,7.0,NOT WELL,NONE,NO,CMC,2,137.0,23.0,307,1
HQ03344,7.0,8.0,UN WELL,NONE,NO,CMC,2,128.0,17.0,307,1
HQ03344,6.0,11.0,DOMESTIC WORK,NONE,NO,EL,2,303.0,135.0,307,1
HQ03344,6.0,11.0,DOMESTIC WORK,NONE,NO,EL,2,301.0,135.0,307,1
HQ03344,4.0,4.0,NOT WELL,NONE,NO,CMC,2,315.0,201.0,307,1
HQ03344,3.0,6.0,DOMESTIC WORK,NONE,NO,EL,2,302.0,135.0,307,1
HQ03344,7.0,7.0,domestic work,NONE,NO,EL,2,310.0,161.0,307,1
HQ03344,6.0,5.0,PERSONAL,NONE,NO,EL,2,115.0,11.0,307,0
HQ03344,7.0,7.0,not well,NONE,NO,CMC,2,310.0,157.0,307,1
HQ03344,3.0,11.0,DOMESTIC WORK,NONE,NO,EL,2,308.0,201.0,307,1
HQ03344,6.0,11.0,DOMESTIC WORK,NONE,NO,EL,2,306.0,135.0,307,1
HQ03344,6.0,11.0,PERSONAL WORK,NONE,NO,EL,1,305.0,135.0,307,1
HQ03344,4.0,11.0,not well,NONE,NO,CMC,2,309.0,139.0,307,1
HQ03344,3.0,11.0,NOT WELL,NONE,NO,CMC,2,308.0,197.0,307,1
HQ03344,4.0,5.0,DOMESTIC WORK,NONE,NO,EL,5,304.0,135.0,307,1
HQ03344,4.0,11.0,visit to tanjavur temple,NONE,NO,EL,2,309.0,143.0,307,1
HQ03344,6.0,12.0,PERSONAL,NONE,NO,EL,1,300.0,125.0,307,1
HQ03344,6.0,12.0,DOMESTIC WORK,NONE,NO,EL,2,298.0,125.0,307,1
HQ03344,5.0,2.0,NOT WELL,NONE,NO,CMC,3,315.0,149.0,307,1
HQ03344,5.0,7.0,KNEE INJURY,NONE,NO,CMC,3,96.0,25.0,307,1
HQ03344,2.0,7.0,DOMESTIC WORK,NONE,NO,EL,2,135.0,23.0,307,1
HQ03344,3.0,3.0,DOMESTIC WORK,NONE,NO,EL,3,275.0,117.0,307,1
HQ03344,4.0,9.0,PERSONAL,NONE,NO,EL,2,219.0,81.0,307,1
HQ03344,3.0,12.0,NOT FEELING WELL,NONE,NO,CMC,2,288.0,107.0,307,1
HQ03344,2.0,4.0,LTC,NONE,NO,EL,3,106.0,31.0,307,1
HQ03344,4.0,6.0,CUSIN BRO. HOSPITALISED,NONE,NO,EL,3,97.0,31.0,307,1
HQ03344,5.0,7.0,TAKE CARE FATHER,NONE,NO,EL,2,299.0,165.0,307,1
HQ03344,5.0,7.0,FATHER MEDICAL CHECKUP,NONE,NO,EL,2,306.0,165.0,307,1
HQ03344,5.0,7.0,QUARTERS SHIFTING,NONE,NO,EL,3,303.0,165.0,307,1
HQ03344,6.0,5.0,PERSONAL WORK,NONE,NO,EL,2,115.0,11.0,307,1
HQ03344,5.0,7.0,DOMESTIC WORK,NONE,NO,EL,2,301.0,165.0,307,1
HQ03344,3.0,7.0,PERSONAL PROBLEM,NONE,NO,EL,2,133.0,23.0,307,1
HQ03344,5.0,5.0,NOT FEELING WELL,NONE,NO,CMC,2,275.0,113.0,307,1
HQ03344,4.0,9.0,PERSONAL,NONE,NO,EL,2,107.0,29.0,307,1
HQ03344,2.0,12.0,PERSONAL,NONE,NO,EL,2,105.0,9.0,307,1
HQ03344,2.0,12.0,PERSONAL,NONE,NO,EL,2,103.0,9.0,307,1
HQ03344,5.0,9.0,DOMESTIC WORK,NONE,NO,EL,2,313.0,207.0,307,1
HQ03344,7.0,7.0,domestic work,NONE,NO,EL,2,308.0,157.0,307,1
HQ03344,2.0,6.0,NOT FEELING WELL,NONE,NO,CMC,4,275.0,105.0,307,1
HQ03344,7.0,10.0,NOT WELL,NONE,NO,CMC,2,125.0,15.0,307,1
HQ03344,2.0,4.0,CUSIN SISTER'S MARRIAGE,NONE,NO,EL,5,106.0,31.0,307,1
HQ03344,7.0,10.0,MOTHER EXPIRED,NONE,NO,EL,19,106.0,15.0,307,1
HQ03344,7.0,10.0,NOT WELL,NONE,NO,CMC,4,106.0,7.0,307,1
HQ03345,3.0,10.0,MEDICAL,NONE,NO,CMC,4,265.0,234.0,175,1
HQ03345,2.0,4.0,PERSONAL,NONE,NO,EL,3,146.0,219.0,175,1
HQ03345,4.0,3.0,AUNTY EXPIRED,NONE,NO,EL,4,94.0,145.0,175,1
HQ03345,5.0,5.0,MEDICAL GROUNDS,NONE,NO,CMC,8,94.0,129.0,175,1
HQ03345,5.0,5.0,PERSONAL,NONE,NO,EL,2,92.0,129.0,175,1
HQ03345,3.0,9.0,MEDICAL,NONE,NO,CMC,4,279.0,252.0,175,1
HQ03345,6.0,9.0,COMMUNITED,NONE,NO,CMC,3,105.0,133.0,175,1
HQ03345,5.0,10.0,LTC TO API,NONE,NO,EL,10,154.0,209.0,175,1
HQ03345,3.0,6.0,LTC TO SRINAGAR (HT),NONE,NO,EL,5,219.0,279.0,175,1
HQ03345,4.0,1.0,PERSONAL,NONE,NO,EL,2,93.0,135.0,175,1
HQ03345,4.0,1.0,RELATIVE'S MARRIAGE,NONE,NO,EL,2,91.0,135.0,175,1
HQ03345,4.0,1.0,FATHER-IN-LAW DEATH CEREMONY,NONE,NO,EL,2,89.0,135.0,175,1
HQ03345,2.0,12.0,PERSONAL WORK,NONE,NO,EL,1,116.0,153.0,175,1
HQ03345,6.0,1.0,PERSONAL,NONE,NO,EL,2,133.0,169.0,175,1
HQ03345,4.0,1.0,PERSONAL,NONE,NO,EL,1,88.0,135.0,175,1
HQ03345,3.0,8.0,PERSONAL,NONE,NO,EL,2,131.0,163.0,175,1
HQ03345,4.0,1.0,PERSONAL,NONE,NO,EL,2,86.0,135.0,175,1
HQ03345,4.0,1.0,BRO-IN-LAW MARRIAGE,NONE,NO,EL,1,85.0,135.0,175,1
HQ03345,6.0,9.0,DUE TO MOTHER'S SICKNESS,NONE,NO,EL,2,105.0,139.0,175,1
HQ03345,2.0,9.0,PERSONAL,NONE,NO,EL,4,137.0,177.0,175,1
HQ03345,6.0,12.0,PERSONAL,NONE,NO,EL,3,140.0,189.0,175,1
HQ03345,3.0,6.0,PERSONAL,NONE,NO,EL,3,175.0,249.0,175,1
HQ03345,6.0,1.0,GOING TO TIRUPATHI,NONE,NO,EL,3,130.0,169.0,175,1
HQ03345,5.0,6.0,PERSONAL,NONE,NO,EL,2,110.0,143.0,175,1
HQ03345,2.0,12.0,PERSONAL WORK,NONE,NO,EL,3,155.0,229.0,175,1
HQ03345,2.0,11.0,PERSONAL WORK,NONE,NO,EL,2,196.0,263.0,175,1
HQ03345,6.0,5.0,PERSONAL,NONE,NO,EL,2,137.0,173.0,175,1
HQ03345,4.0,2.0,MEDICAL,NONE,NO,CMC,2,224.0,273.0,175,1
HQ03345,5.0,2.0,PERSONAL WORK,NONE,NO,EL,3,142.0,179.0,175,1
HQ03345,2.0,5.0,MEDICAL,NONE,NO,CMC,6,191.0,257.0,175,1
HQ03345,6.0,6.0,NOT WELL,NONE,NO,CMC,3,137.0,167.0,175,1
HQ03345,2.0,5.0,PERSONAL,NONE,NO,EL,2,189.0,257.0,175,1
HQ03345,5.0,7.0,MEDICAL GROUNDS,NONE,NO,EL,4,265.0,266.0,175,0
HQ03345,5.0,7.0,MEDICAL,NONE,NO,CMC,3,279.0,260.0,175,1
HQ03345,3.0,7.0,PERSONAL,NONE,NO,EL,9,143.0,177.0,175,1
HQ03345,5.0,12.0,PERSONAL WORK,NONE,NO,EL,2,126.0,163.0,175,1
HQ03345,4.0,7.0,PILGRIMAGE,NONE,NO,EL,4,97.0,135.0,175,1
HQ03345,2.0,9.0,MEDICAL,NONE,NO,CMC,2,198.0,263.0,175,1
HQ03345,3.0,6.0,PERSONAL,NONE,NO,EL,2,137.0,179.0,175,1
HQ03345,3.0,4.0,PERSONAL,NONE,NO,EL,2,153.0,199.0,175,1
HQ03345,6.0,8.0,PERSONAL,NONE,NO,EL,2,145.0,189.0,175,1
HQ03345,6.0,8.0,MEDICAL,NONE,NO,EL,3,147.0,189.0,175,1
HQ03345,2.0,2.0,MEDICAL,NONE,NO,CMC,3,276.0,265.0,175,1
HQ03345,6.0,6.0,MEDICAL,NONE,NO,CMC,3,274.0,259.0,175,1
HQ03345,2.0,7.0,PERSONAL,NONE,NO,EL,2,163.0,239.0,175,1
HQ03345,6.0,6.0,PERSONAL,NONE,NO,EL,2,274.0,265.0,175,1
HQ03345,2.0,7.0,PERSONAL,NONE,NO,EL,3,160.0,239.0,175,1
HQ03345,4.0,7.0,PERSONAL,NONE,NO,EL,2,95.0,135.0,175,1
HQ03345,6.0,6.0,PERSONAL,NONE,NO,EL,3,165.0,239.0,175,1
HQ03345,6.0,5.0,PERSONAL WORK,NONE,NO,EL,3,178.0,249.0,175,1
HQ03345,3.0,12.0,PERSONAL WORK,NONE,NO,EL,4,233.0,283.0,175,1
HQ03345,6.0,5.0,MEDICAL GROUNDS,NONE,NO,CMC,5,181.0,249.0,175,1
HQ03345,4.0,6.0,MEDICAL,NONE,NO,CMC,2,248.0,285.0,175,1
HQ03345,3.0,7.0,PERSONAL,NONE,NO,EL,2,135.0,179.0,175,1
HQ03345,6.0,7.0,VISIT TO TEMPLE,NONE,NO,EL,4,198.0,267.0,175,1
HQ03345,6.0,7.0,PERSONAL,NONE,NO,EL,2,202.0,267.0,175,1
HQ03345,5.0,9.0,LTC TO API,NONE,NO,EL,8,271.0,252.0,175,1
HQ03345,3.0,5.0,PERSONAL,NONE,NO,EL,2,108.0,143.0,175,1
HQ03345,5.0,8.0,MEDICAL,NONE,NO,CMC,3,209.0,273.0,175,1
HQ03345,3.0,9.0,PILGRIMAGE TO THIRUPATHI,NONE,NO,EL,4,101.0,133.0,175,1
HQ03345,2.0,10.0,PERSONAL,NONE,NO,EL,3,139.0,209.0,175,1
HQ03345,6.0,10.0,PERSONAL,NONE,NO,EL,2,135.0,177.0,175,1
HQ03345,5.0,3.0,PERSONAL,NONE,NO,EL,2,98.0,145.0,175,1
HQ03345,4.0,12.0,PERSONAL,NONE,NO,EL,2,143.0,189.0,175,1
HQ03345,6.0,12.0,PERSONAL WORK,NONE,NO,EL,2,135.0,169.0,175,0
HQ03345,2.0,6.0,URGENT WORK,NONE,NO,EL,1,273.0,259.0,175,1
HQ03345,4.0,7.0,PERSONAL,NONE,NO,EL,2,118.0,153.0,175,1
HQ03345,6.0,12.0,PERSONAL WORK,NONE,NO,EL,3,128.0,163.0,175,1
HQ03345,6.0,4.0,PERSONAL,NONE,NO,EL,2,191.0,269.0,175,1
HQ03345,5.0,4.0,PERSONAL,NONE,NO,EL,2,168.0,239.0,175,1
HQ03345,6.0,4.0,TO VISIT DHARMASTHALA,NONE,NO,EL,3,139.0,179.0,175,1
HQ03345,6.0,11.0,PERSONAL,NONE,NO,EL,1,261.0,273.0,175,1
HQ03345,6.0,11.0,PERSONAL,NONE,NO,EL,1,262.0,273.0,175,1
HQ03345,4.0,5.0,MEDICAL,NONE,NO,CMC,2,209.0,269.0,175,1
HQ03345,5.0,8.0,PERSONAL,NONE,NO,EL,1,120.0,153.0,175,1
HQ03345,4.0,12.0,PERSONAL WORK,NONE,NO,EL,3,136.0,209.0,175,1
HQ03345,6.0,3.0,PERSONAL WORK,NONE,NO,EL,2,112.0,143.0,175,1
HQ03345,4.0,10.0,PERSONAL,NONE,NO,CMC,4,135.0,169.0,175,1
HQ03345,5.0,1.0,PERSONAL,NONE,NO,EL,2,88.0,125.0,175,1
HQ03345,4.0,9.0,PERSONAL,NONE,NO,EL,2,173.0,249.0,175,1
HQ03345,2.0,2.0,RELATIVE MARRIAGE,NONE,NO,EL,2,86.0,125.0,175,1
HQ03345,6.0,6.0,PERSONAL,NONE,NO,EL,2,222.0,273.0,175,1
HQ03345,7.0,8.0,PERSONAL,NONE,NO,EL,2,141.0,177.0,175,1
HQ03345,6.0,12.0,MEDICAL,NONE,NO,CMC,4,261.0,265.0,175,1
HQ03345,3.0,12.0,PERSONAL,NONE,NO,EL,3,181.0,259.0,175,1
HQ03345,3.0,12.0,PERSONAL,NONE,NO,EL,2,184.0,259.0,175,1
HQ03345,3.0,12.0,PERSONAL,NONE,NO,EL,1,186.0,259.0,175,1
HQ03345,3.0,12.0,PERSONAL WORK,NONE,NO,EL,2,142.0,209.0,175,1
HQ03345,2.0,10.0,MEDICAL,NONE,NO,CMC,3,261.0,242.0,175,1
HQ03345,2.0,10.0,MEDICAL,NONE,NO,CMC,2,261.0,248.0,175,1
HQ03345,6.0,5.0,PERSONAL,NONE,NO,EL,2,139.0,173.0,175,1
HQ03345,3.0,8.0,PERSONAL,NONE,NO,EL,2,121.0,153.0,175,1
HQ03345,5.0,10.0,PERSONAL WORK,NONE,NO,EL,2,99.0,133.0,175,1
HQ03345,4.0,9.0,VISIT TO TEMPLE,NONE,NO,EL,3,158.0,229.0,175,1
HQ03345,2.0,7.0,PERSONAL,NONE,NO,EL,2,151.0,199.0,175,1
HQ03345,2.0,7.0,PERSONAL,NONE,NO,EL,2,149.0,199.0,175,1
HQ03345,5.0,12.0,MEDICAL,NONE,NO,CMC,2,233.0,279.0,175,1
HQ03345,6.0,2.0,PERSONAL WORK,NONE,NO,EL,2,209.0,273.0,175,1
HQ03345,6.0,5.0,PERSONAL WORK,NONE,NO,EL,5,120.0,153.0,175,1
HQ03345,5.0,11.0,MEDICAL GROUNDS,NONE,NO,CMC,3,209.0,267.0,175,1
HQ03345,3.0,2.0,MEDICAL,NONE,NO,CMC,2,276.0,271.0,175,1
HQ03345,6.0,12.0,PERSONAL WORK,NONE,NO,EL,3,166.0,249.0,175,1
HQ03345,4.0,9.0,PERSONAL WORK,NONE,NO,EL,3,117.0,153.0,175,1
HQ03345,2.0,4.0,PERSONAL WORK,NONE,NO,EL,2,125.0,153.0,175,1
HQ03345,4.0,1.0,PERSONAL,NONE,NO,EL,3,193.0,269.0,175,1
HQ03345,2.0,4.0,MEDICAL GROUNDS,NONE,NO,CMC,5,127.0,153.0,175,1
HQ03345,5.0,1.0,PERSONAL,NONE,NO,EL,4,127.0,163.0,175,1
HQ03345,5.0,7.0,PERSONAL WORK,NONE,NO,EL,3,187.0,259.0,175,1
HQ03345,5.0,8.0,MEDICAL GROUNDS,NONE,NO,CMC,11,263.0,273.0,175,1
HQ03345,3.0,10.0,PERSONAL,NONE,NO,EL,4,169.0,249.0,175,1
